field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
physical-sciences             , Physical Sciences               , 19-1012.00     , Food Scientists and Technologists                                                                   , 2.000, sciences physics chemistry applied astronomy astrophysics inorganic physical organic options technical geophysics mineralogy                                                                                                                                           , "BACHELOR OF SCIENCE (CHEMISTRY) | BACHELOR OF SCIENCE (PHYSICS) | BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS) | BACHELOR OF SCIENCE CHEMISTRY ( INORGANIC, PHYSICAL AND ORGANIC OPTIONS) | BACHELOR OF SCIENCE IN APPLIED PHYSICS | BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS) | BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY) | BACHELOR OF SCIENCE (GEOPHYSICS)"
physical-sciences             , Physical Sciences               , 19-2042.00     , "Geoscientists, Except Hydrologists and Geographers"                                                , 2.000, sciences physics chemistry applied astronomy astrophysics inorganic physical organic options technical geophysics mineralogy                                                                                                                                           , "BACHELOR OF SCIENCE (CHEMISTRY) | BACHELOR OF SCIENCE (PHYSICS) | BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS) | BACHELOR OF SCIENCE CHEMISTRY ( INORGANIC, PHYSICAL AND ORGANIC OPTIONS) | BACHELOR OF SCIENCE IN APPLIED PHYSICS | BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS) | BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY) | BACHELOR OF SCIENCE (GEOPHYSICS)"
physical-sciences             , Physical Sciences               , 19-4092.00     , Forensic Science Technicians                                                                        , 2.000, sciences physics chemistry applied astronomy astrophysics inorganic physical organic options technical geophysics mineralogy                                                                                                                                           , "BACHELOR OF SCIENCE (CHEMISTRY) | BACHELOR OF SCIENCE (PHYSICS) | BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS) | BACHELOR OF SCIENCE CHEMISTRY ( INORGANIC, PHYSICAL AND ORGANIC OPTIONS) | BACHELOR OF SCIENCE IN APPLIED PHYSICS | BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS) | BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY) | BACHELOR OF SCIENCE (GEOPHYSICS)"
physical-sciences             , Physical Sciences               , 25-1052.00     , "Chemistry Teachers, Postsecondary"                                                                 , 2.000, sciences physics chemistry applied astronomy astrophysics inorganic physical organic options technical geophysics mineralogy                                                                                                                                           , "BACHELOR OF SCIENCE (CHEMISTRY) | BACHELOR OF SCIENCE (PHYSICS) | BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS) | BACHELOR OF SCIENCE CHEMISTRY ( INORGANIC, PHYSICAL AND ORGANIC OPTIONS) | BACHELOR OF SCIENCE IN APPLIED PHYSICS | BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS) | BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY) | BACHELOR OF SCIENCE (GEOPHYSICS)"
physical-sciences             , Physical Sciences               , 41-4011.00     , "Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"             , 2.000, sciences physics chemistry applied astronomy astrophysics inorganic physical organic options technical geophysics mineralogy                                                                                                                                           , "BACHELOR OF SCIENCE (CHEMISTRY) | BACHELOR OF SCIENCE (PHYSICS) | BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS) | BACHELOR OF SCIENCE CHEMISTRY ( INORGANIC, PHYSICAL AND ORGANIC OPTIONS) | BACHELOR OF SCIENCE IN APPLIED PHYSICS | BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS) | BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY) | BACHELOR OF SCIENCE (GEOPHYSICS)"
public-administration         , Public Administration           , 11-1021.00     , General and Operations Managers                                                                     , 2.000, public administration policy leadership                                                                                                                                                                                                                                , BACHELOR OF PUBLIC POLICY AND ADMINISTRATION | BACHELOR OF BUSINESS LEADERSHIP | BACHELOR OF SCIENCE (PUBLIC ADMINISTRATION AND LEADERSHIP)
public-administration         , Public Administration           , 19-3032.00     , Industrial-Organizational Psychologists                                                             , 2.000, public administration policy leadership                                                                                                                                                                                                                                , BACHELOR OF PUBLIC POLICY AND ADMINISTRATION | BACHELOR OF BUSINESS LEADERSHIP | BACHELOR OF SCIENCE (PUBLIC ADMINISTRATION AND LEADERSHIP)
science-general               , Science (General)               , 15-2099.01     , Bioinformatics Technicians                                                                          , 5.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-1029.01     , Bioinformatics Scientists                                                                           , 5.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-4013.00     , Food Science Technicians                                                                            , 5.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 11-9121.00     , Natural Sciences Managers                                                                           , 4.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 17-2031.00     , Bioengineers and Biomedical Engineers                                                               , 4.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-2041.03     , Industrial Ecologists                                                                               , 4.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-4031.00     , Chemical Technicians                                                                                , 4.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 31-2021.00     , Physical Therapist Assistants                                                                       , 4.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 15-1252.00     , Software Developers                                                                                 , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 15-1299.06     , Digital Forensics Analysts                                                                          , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-1011.00     , Animal Scientists                                                                                   , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-1012.00     , Food Scientists and Technologists                                                                   , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-4012.01     , Precision Agriculture Technicians                                                                   , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 19-4092.00     , Forensic Science Technicians                                                                        , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 25-1041.00     , "Agricultural Sciences Teachers, Postsecondary"                                                     , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 25-1051.00     , "Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"                            , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 29-1229.04     , Physical Medicine and Rehabilitation Physicians                                                     , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 29-1229.05     , Preventive Medicine Physicians                                                                      , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 29-9021.00     , Health Information Technologists and Medical Registrars                                             , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 31-2011.00     , Occupational Therapy Assistants                                                                     , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 31-9091.00     , Dental Assistants                                                                                   , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 31-9092.00     , Medical Assistants                                                                                  , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 43-4161.00     , "Human Resources Assistants, Except Payroll and Timekeeping"                                        , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 43-4171.00     , Receptionists and Information Clerks                                                                , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
science-general               , Science (General)               , 43-5031.00     , Public Safety Telecommunicators                                                                     , 3.000, general science development community sciences public mathematical apparel fashion biotechnology animal records information mgt fisheries aquaculture production physiotherapy population accountancy processing forensic medical physical therapy                     , "BACHELOR OF SCIENCE | BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT) | BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT) | BACHELOR OF SCIENCE (APPAREL & FASHION TECHNOLOGY) | BACHELOR OF SCIENCE (BIOTECHNOLOGY) | BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.) | BACHELOR OF SCIENCE IN FISHERIES AND AQUACULTURE | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT) | BACHELOR OF SCIENCE (PHYSIOTHERAPY)"
social-sciences               , Social Sciences                 , 19-3032.00     , Industrial-Organizational Psychologists                                                             , 3.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-3033.00     , Clinical and Counseling Psychologists                                                               , 3.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
